pet_sale_id,issue_date,listing_date,condition,color_type,length(m),height(cm),X1,X2,breed_category,pet_category
ANSL_1977,2012-09-29 00:00:00,2015-10-31 10:43:00,1.0,Brown Tabby,0.86,47.77,13,9,0,1
ANSL_45268,2018-08-13 00:00:00,2019-01-16 09:07:00,1.0,White,0.48,26.37,7,1,0,1
ANSL_28194,2009-01-18 00:00:00,2017-04-30 17:25:00,0.0,Black,0.66,12.99,0,7,1,2
ANSL_14299,2013-09-15 00:00:00,2015-10-08 09:00:00,2.0,Tortie,0.74,38.97,16,9,1,1
ANSL_32787,2016-07-23 00:00:00,2017-06-19 19:00:00,1.0,White,0.77,45.64,0,1,0,2
ANSL_48778,2018-01-01 00:00:00,2018-04-10 12:05:00,1.0,White,0.05,41.28,0,1,0,2
ANSL_22684,2013-05-09 00:00:00,2016-05-30 12:06:00,2.0,Brown,0.73,10.06,0,7,0,2
ANSL_48039,2016-07-31 00:00:00,2016-11-20 13:10:00,1.0,Black,0.33,20.99,0,1,0,1
ANSL_31832,2016-04-03 00:00:00,2017-05-01 16:15:00,1.0,Tan,0.42,46.06,0,1,0,2
ANSL_8155,2001-08-03 00:00:00,2015-08-27 11:43:00,0.0,Brown Tabby,0.51,48.25,13,9,1,1
ANSL_21467,2015-02-15 00:00:00,2016-03-08 09:00:00,2.0,Black,0.22,18.7,16,9,0,1
ANSL_33905,2017-04-14 00:00:00,2018-01-05 14:11:00,0.0,Torbie,0.38,41.81,13,9,1,1
ANSL_44957,2007-03-12 00:00:00,2017-04-15 12:54:00,1.0,Cream,0.75,30.22,13,9,0,2
ANSL_7791,2015-07-12 00:00:00,2015-10-13 14:38:00,2.0,Brown Tabby,0.54,14.98,0,1,0,1
ANSL_13030,2015-01-20 00:00:00,2016-02-11 09:00:00,2.0,Tortie,0.18,17.5,16,9,1,1
ANSL_33150,2014-09-15 00:00:00,2017-12-18 17:52:00,1.0,Brown,0.31,13.87,0,7,0,2
ANSL_1205,2015-04-18 00:00:00,2015-07-31 19:17:00,0.0,Black,0.27,47.18,7,1,1,2
ANSL_5604,2015-02-07 00:00:00,2015-09-02 17:37:00,0.0,Black,0.38,6.1,0,1,1,2
ANSL_35708,2009-01-15 00:00:00,2017-02-10 12:09:00,0.0,Black,0.12,16.88,13,9,1,2
ANSL_3612,2008-06-30 00:00:00,2015-07-27 13:42:00,0.0,Tan,0.13,26.39,13,9,1,2
ANSL_33938,2015-08-22 00:00:00,2017-09-02 16:40:00,1.0,Black,0.99,37.58,0,1,0,1
ANSL_20061,2013-06-19 00:00:00,2015-08-16 13:52:00,1.0,Brown,0.67,43.26,0,7,0,2
ANSL_24052,2011-04-20 00:00:00,2016-05-17 11:29:00,0.0,Chocolate,0.79,15.25,13,9,1,2
ANSL_25290,2014-12-12 00:00:00,2016-05-11 11:18:00,0.0,Torbie,0.1,48.4,7,1,1,1
ANSL_7701,2016-02-19 00:00:00,2016-03-13 10:56:00,,White,0.99,6.91,13,9,2,4
ANSL_7318,2012-10-04 00:00:00,2015-10-29 17:32:00,0.0,Black,0.85,22.38,0,7,1,2
ANSL_10492,2013-02-12 00:00:00,2015-03-14 17:49:00,1.0,Blue Tabby,1.0,16.13,0,7,0,1
ANSL_35648,2016-10-17 00:00:00,2016-12-01 15:11:00,2.0,Torbie,0.31,41.35,13,9,1,1
ANSL_35828,2017-07-06 00:00:00,2017-08-11 00:00:00,2.0,Orange Tabby,0.11,17.62,13,9,0,1
ANSL_9367,2015-08-10 00:00:00,2015-12-31 17:18:00,1.0,Black,0.68,28.27,0,1,0,1
ANSL_13785,2013-02-24 00:00:00,2015-03-16 17:26:00,2.0,Orange Tabby,0.76,38.5,16,9,0,1
ANSL_30309,2007-08-04 00:00:00,2017-09-05 19:11:00,1.0,Brown Tabby,0.73,39.12,11,4,0,1
ANSL_48168,2014-12-26 00:00:00,2017-01-26 16:20:00,1.0,White,0.87,18.02,0,1,0,1
ANSL_46986,2016-06-26 00:00:00,2016-09-16 13:11:00,2.0,Blue Tabby,0.45,41.44,13,9,1,1
ANSL_16570,2013-03-04 00:00:00,2015-05-01 18:28:00,0.0,Red,0.49,29.18,0,1,1,2
ANSL_29917,2018-07-14 00:00:00,2018-10-11 19:29:00,0.0,Black,0.33,19.76,7,1,1,1
ANSL_2805,2007-02-02 00:00:00,2015-02-27 17:54:00,1.0,Tan,0.45,49.95,0,7,0,2
ANSL_2590,2013-07-02 00:00:00,2015-07-22 12:04:00,,Red,0.11,24.28,15,4,2,4
ANSL_29382,2011-07-28 00:00:00,2016-09-03 18:15:00,1.0,Black,0.37,30.19,0,1,0,1
ANSL_8723,2013-07-31 00:00:00,2015-09-20 13:30:00,1.0,Black,0.43,8.17,13,9,0,1
ANSL_25778,2004-06-04 00:00:00,2016-07-10 14:33:00,1.0,Blue Tabby,0.62,5.8,18,4,0,1
ANSL_42109,2016-01-20 00:00:00,2018-02-14 16:39:00,1.0,Sable,0.74,39.62,13,9,0,2
ANSL_44496,2018-09-10 00:00:00,2019-01-23 08:57:00,1.0,Black,0.42,26.5,7,1,0,1
ANSL_9431,2011-01-04 00:00:00,2015-02-08 11:26:00,2.0,Brown,0.24,27.77,13,9,1,2
ANSL_43584,2014-05-16 00:00:00,2017-06-07 16:49:00,0.0,White,0.68,41.61,0,7,1,2
ANSL_41365,2017-07-10 00:00:00,2017-08-20 12:54:00,2.0,Cream Tabby,0.61,47.76,13,9,0,1
ANSL_21651,2011-05-02 00:00:00,2015-05-23 18:53:00,0.0,Red,0.15,45.51,0,7,1,2
ANSL_25204,2015-03-20 00:00:00,2016-06-23 15:10:00,0.0,Brown Tabby,0.73,37.49,13,9,1,1
ANSL_20167,2013-10-03 00:00:00,2015-12-16 14:29:00,1.0,Black,0.53,46.95,0,1,0,2
ANSL_10977,2013-10-28 00:00:00,2015-11-28 15:39:00,1.0,Orange Tabby,0.97,21.87,13,9,0,1
ANSL_24371,2013-05-07 00:00:00,2016-05-30 08:43:00,1.0,Chocolate,0.68,44.06,1,4,0,2
ANSL_6445,2013-01-18 00:00:00,2016-02-24 18:06:00,0.0,Black,0.48,40.08,0,1,1,2
ANSL_31938,2017-07-27 00:00:00,2017-08-24 17:05:00,,Cream,0.68,36.45,13,9,2,1
ANSL_37273,2009-07-09 00:00:00,2016-09-17 15:32:00,1.0,Orange Tabby,0.94,42.47,0,7,0,1
ANSL_18231,2014-01-06 00:00:00,2016-03-02 15:54:00,1.0,Brown Tabby,0.73,45.42,0,7,0,1
ANSL_20977,2014-05-21 00:00:00,2015-12-10 12:04:00,2.0,Tricolor,0.44,35.96,13,9,0,4
ANSL_33580,2017-06-05 00:00:00,2017-12-28 08:58:00,,Gray,0.34,32.71,15,4,2,4
ANSL_42310,2017-02-06 00:00:00,2018-02-07 13:15:00,1.0,Black,0.85,18.33,0,7,0,2
ANSL_8242,2014-06-29 00:00:00,2015-07-19 17:09:00,,Black,0.67,48.5,15,4,2,4
ANSL_5709,2015-07-01 00:00:00,2015-08-13 16:15:00,2.0,Brown Tabby,0.47,49.5,13,9,1,1
ANSL_1617,2015-07-11 00:00:00,2015-08-23 13:03:00,,Black,0.23,44.25,13,9,2,1
ANSL_36811,2016-07-04 00:00:00,2016-07-31 11:49:00,,Lynx Point,0.32,44.41,13,9,2,1
ANSL_40379,2013-08-05 00:00:00,2018-09-01 15:15:00,0.0,Black,0.08,34.42,13,9,1,2
ANSL_3710,2015-11-03 00:00:00,2016-02-29 15:39:00,0.0,Black,0.88,32.1,0,1,1,2
ANSL_18742,2014-05-08 00:00:00,2015-06-13 12:17:00,2.0,Red,0.56,10.67,0,1,0,0
ANSL_28384,2012-06-19 00:00:00,2018-01-14 09:47:00,2.0,White,0.21,17.88,13,9,1,2
ANSL_14845,2014-09-12 00:00:00,2015-11-01 09:00:00,1.0,Brown Tabby,0.44,40.53,16,9,0,1
ANSL_41396,2015-02-01 00:00:00,2016-08-22 17:57:00,2.0,White,0.84,8.19,0,7,0,2
ANSL_6009,2014-01-17 00:00:00,2016-02-08 08:25:00,,Brown,0.43,34.84,15,4,2,4
ANSL_42811,2018-08-26 00:00:00,2019-01-04 18:53:00,1.0,Gray,0.71,28.32,0,1,0,1
ANSL_46477,2016-09-10 00:00:00,2016-10-25 16:13:00,2.0,Blue Tabby,0.33,20.88,13,9,1,1
ANSL_13722,2008-08-08 00:00:00,2015-09-02 19:00:00,0.0,Tan,0.57,21.24,0,1,1,2
ANSL_18275,2013-11-24 00:00:00,2015-12-18 14:50:00,0.0,Brown,0.65,6.5,0,1,1,2
ANSL_13720,2015-06-26 00:00:00,2015-10-22 19:47:00,0.0,Calico,0.75,38.56,7,1,1,1
ANSL_5194,2009-05-04 00:00:00,2016-01-14 11:24:00,1.0,Black Brindle,0.58,13.76,13,9,0,2
ANSL_28819,2014-11-26 00:00:00,2016-12-24 13:43:00,1.0,Tan,0.21,22.17,13,9,0,2
ANSL_45601,2014-04-17 00:00:00,2017-05-16 13:51:00,2.0,Black,0.03,39.67,0,7,0,2
ANSL_23223,2015-02-03 00:00:00,2016-05-10 15:01:00,0.0,Brown Brindle,0.22,10.69,13,9,1,2
ANSL_6588,2014-02-25 00:00:00,2015-03-15 18:26:00,,Gray,0.21,40.89,18,4,2,4
ANSL_11759,2012-11-29 00:00:00,2016-01-06 15:25:00,0.0,Brown Brindle,0.92,19.73,0,1,1,2
ANSL_39436,2017-02-28 00:00:00,2018-03-22 12:41:00,1.0,Black,0.21,45.88,13,9,0,2
ANSL_12078,2012-02-26 00:00:00,2016-03-20 18:29:00,1.0,Black,0.92,29.44,0,1,0,2
ANSL_27515,2000-11-30 00:00:00,2016-12-22 13:30:00,0.0,Brown,0.4,40.08,0,1,1,2
ANSL_46642,2017-07-15 00:00:00,2018-09-10 21:28:00,1.0,White,0.05,12.63,0,1,0,2
ANSL_11438,2007-12-08 00:00:00,2015-03-05 16:16:00,0.0,Sable,0.72,44.2,0,1,1,2
ANSL_3390,2013-08-25 00:00:00,2015-09-16 14:04:00,1.0,Black,0.55,7.26,0,7,0,2
ANSL_32564,2015-05-04 00:00:00,2018-05-31 14:39:00,1.0,Brown Tabby,0.2,37.86,13,9,0,1
ANSL_25998,2013-11-30 00:00:00,2016-06-20 17:40:00,1.0,Black,0.57,7.87,0,7,0,2
ANSL_45146,2018-06-19 00:00:00,2019-01-16 14:16:00,0.0,White,0.54,42.37,13,9,1,2
ANSL_15444,2012-05-09 00:00:00,2015-06-15 13:19:00,0.0,Black,0.04,38.14,0,1,1,2
ANSL_33939,2011-03-11 00:00:00,2017-08-05 11:22:00,1.0,White,0.94,23.72,13,9,0,2
ANSL_33684,2015-12-23 00:00:00,2016-07-18 14:59:00,2.0,Black,0.8,29.13,13,9,0,2
ANSL_22258,2013-11-14 00:00:00,2015-03-03 11:52:00,0.0,Black,0.01,27.46,7,1,1,1
ANSL_12462,2013-08-21 00:00:00,2015-09-15 18:00:00,1.0,White,0.3,10.51,0,1,0,2
ANSL_15454,2015-03-07 00:00:00,2016-03-26 17:46:00,1.0,Brown Merle,0.13,6.78,0,7,0,2
ANSL_23034,2015-12-31 00:00:00,2016-04-30 18:53:00,1.0,Black,0.37,46.94,0,1,0,1
ANSL_27827,2016-07-26 00:00:00,2016-09-27 12:39:00,2.0,Brown Tabby,0.97,42.66,13,9,0,1
ANSL_31076,2011-04-01 00:00:00,2018-01-26 12:30:00,0.0,Tricolor,0.4,19.84,0,7,1,2
ANSL_16457,2014-08-27 00:00:00,2015-08-26 17:15:00,1.0,White,0.1,48.12,13,9,0,1
ANSL_12073,2015-11-21 00:00:00,2016-03-01 12:36:00,1.0,Orange Tabby,0.98,26.81,13,9,0,1
ANSL_14377,2015-07-22 00:00:00,2015-10-12 09:48:00,1.0,Black,0.52,29.92,7,1,0,2
ANSL_10298,2015-10-02 00:00:00,2015-11-07 18:45:00,2.0,Orange Tabby,0.02,17.95,13,9,0,1
ANSL_8771,2013-10-15 00:00:00,2015-11-12 11:59:00,1.0,Black,0.79,39.29,13,9,0,2
ANSL_30690,2013-03-11 00:00:00,2017-12-01 15:11:00,0.0,Fawn,0.51,34.0,0,7,1,2
ANSL_28540,2014-09-28 00:00:00,2018-10-20 15:50:00,1.0,Tan,0.33,10.84,0,7,0,2
ANSL_12557,2015-05-03 00:00:00,2016-03-09 12:18:00,0.0,Tan,0.64,39.04,0,1,1,2
ANSL_22939,2014-02-02 00:00:00,2016-04-10 11:37:00,1.0,Fawn,0.23,14.75,13,9,0,2
ANSL_27043,2006-08-09 00:00:00,2017-09-01 13:51:00,2.0,White,0.74,22.74,13,9,1,2
ANSL_13807,2013-12-29 00:00:00,2015-01-30 17:25:00,0.0,Tan,0.15,14.92,0,1,1,2
ANSL_5753,2013-09-07 00:00:00,2015-04-03 12:51:00,1.0,Brown Tabby,0.63,10.87,13,9,0,1
ANSL_36809,2008-10-04 00:00:00,2017-01-16 11:13:00,1.0,Sable,0.1,13.11,0,7,0,2
ANSL_20355,2013-12-25 00:00:00,2016-01-22 16:03:00,0.0,White,0.42,24.75,0,1,1,2
ANSL_28367,2017-02-28 00:00:00,2018-01-22 18:27:00,1.0,Black,0.82,12.53,0,1,0,2
ANSL_4664,2015-10-10 00:00:00,2015-11-30 17:11:00,2.0,Black,0.15,5.47,13,9,1,1
ANSL_26719,2010-08-05 00:00:00,2018-03-08 12:51:00,1.0,Tricolor,0.58,48.16,7,1,0,2
ANSL_32513,2018-08-25 00:00:00,2018-12-04 18:38:00,1.0,Orange Tabby,0.02,24.69,0,1,0,1
ANSL_18379,2009-09-30 00:00:00,2016-03-30 16:35:00,0.0,Red,0.63,43.61,0,7,1,2
ANSL_46282,2018-07-31 00:00:00,2018-10-26 11:46:00,1.0,Tan,0.16,25.61,0,1,0,2
ANSL_24038,2015-03-28 00:00:00,2016-04-28 15:38:00,1.0,Black,0.25,23.2,0,1,0,2
ANSL_10443,2015-08-20 00:00:00,2015-11-01 15:54:00,2.0,Tortie,0.45,33.55,13,9,1,1
ANSL_44834,2016-06-03 00:00:00,2017-06-29 17:26:00,1.0,Brown Brindle,0.96,16.98,0,1,0,2
ANSL_31339,2015-04-19 00:00:00,2017-03-30 15:56:00,1.0,Tan,0.02,35.26,0,1,0,2
ANSL_5276,2014-07-06 00:00:00,2015-05-15 13:07:00,1.0,Black,0.02,30.13,13,9,0,1
ANSL_38832,2017-01-09 00:00:00,2017-04-05 17:30:00,1.0,Black,0.59,48.75,0,1,0,2
ANSL_43316,2009-02-23 00:00:00,2018-08-06 16:26:00,2.0,Black,0.18,14.11,18,4,1,2
ANSL_44662,2015-02-16 00:00:00,2018-03-20 11:55:00,1.0,Blue,0.61,49.83,13,9,0,2
ANSL_32720,2017-04-20 00:00:00,2017-07-15 08:40:00,0.0,Brown Brindle,0.68,23.96,7,1,1,2
ANSL_14532,2011-09-30 00:00:00,2015-10-23 11:05:00,0.0,Gray,0.18,21.42,0,7,1,2
ANSL_32410,2016-04-03 00:00:00,2016-09-25 09:13:00,,Black,0.41,12.11,15,4,2,4
ANSL_3151,2010-06-16 00:00:00,2015-05-15 14:52:00,0.0,White,0.52,6.3,0,7,1,2
ANSL_40986,2016-10-17 00:00:00,2017-01-28 16:58:00,1.0,Black,0.97,10.07,0,1,0,1
ANSL_41010,2017-11-19 00:00:00,2018-04-11 15:00:00,2.0,Black,0.34,28.51,0,7,0,2
ANSL_31797,2015-03-20 00:00:00,2017-04-14 12:05:00,1.0,Blue Merle,0.55,12.37,0,1,0,2
ANSL_34224,2013-06-30 00:00:00,2018-07-24 18:56:00,0.0,Tortie,0.74,33.92,0,7,1,1
ANSL_14917,2014-01-09 00:00:00,2016-03-14 12:29:00,1.0,Black,0.7,44.73,13,9,0,1
ANSL_18816,2014-12-14 00:00:00,2015-01-11 18:33:00,2.0,Tortie,0.22,14.24,13,9,1,1
ANSL_45247,2013-12-04 00:00:00,2016-11-11 12:09:00,1.0,White,0.86,21.86,0,7,0,2
ANSL_13662,2014-12-28 00:00:00,2015-03-04 12:32:00,2.0,Blue Tabby,0.58,6.84,13,9,0,1
ANSL_42426,2016-06-30 00:00:00,2016-10-16 18:45:00,1.0,Orange Tabby,0.45,15.35,0,1,0,1
ANSL_32310,2017-07-09 00:00:00,2017-10-06 13:34:00,2.0,Tortie,0.35,19.14,13,9,1,1
ANSL_4378,2015-03-09 00:00:00,2015-06-13 17:21:00,1.0,Orange Tabby,0.58,46.0,0,1,0,1
ANSL_12023,2013-03-18 00:00:00,2015-04-09 17:23:00,0.0,Gray,0.15,31.21,0,1,1,2
ANSL_35493,2018-01-13 00:00:00,2019-02-03 07:44:00,,Brown,0.46,26.95,15,4,2,4
ANSL_47300,2014-10-17 00:00:00,2016-11-06 18:03:00,0.0,Brown Tabby,0.42,39.79,18,4,1,1
ANSL_4448,2015-07-26 00:00:00,2015-11-12 17:00:00,0.0,Blue,0.56,20.05,7,1,1,1
ANSL_34553,2017-03-13 00:00:00,2018-10-05 18:29:00,0.0,Brown Tabby,0.76,12.63,17,9,1,1
ANSL_4165,2012-04-18 00:00:00,2015-05-21 18:08:00,1.0,Black,0.77,39.79,0,7,0,2
ANSL_42266,2017-08-23 00:00:00,2018-09-17 14:49:00,2.0,Brown,0.98,24.37,13,9,1,2
ANSL_26552,2017-11-26 00:00:00,2018-01-07 13:49:00,2.0,Brown Tabby,0.14,25.55,13,9,0,1
ANSL_39691,2002-03-20 00:00:00,2017-06-17 12:10:00,0.0,Tortie,0.58,9.14,0,1,1,1
ANSL_45201,2016-07-07 00:00:00,2016-10-01 17:17:00,1.0,Yellow,0.61,43.99,0,1,0,2
ANSL_28727,2016-07-02 00:00:00,2018-07-22 12:52:00,2.0,Black,0.44,11.73,18,4,0,2
ANSL_26918,2014-09-13 00:00:00,2016-10-05 09:00:00,2.0,Brown Tabby,0.16,49.77,16,9,1,1
ANSL_27138,2016-07-02 00:00:00,2016-09-06 18:59:00,,Brown Tabby,0.32,13.6,13,9,2,1
ANSL_4360,2014-12-19 00:00:00,2015-01-24 12:16:00,2.0,Black,0.5,46.84,13,9,0,1
ANSL_5334,2015-08-17 00:00:00,2015-11-16 07:44:00,1.0,Cream Tabby,0.91,11.31,7,1,0,1
ANSL_48400,2017-02-14 00:00:00,2018-03-10 18:17:00,1.0,Black,0.43,36.86,0,1,0,2
ANSL_8638,2015-01-28 00:00:00,2015-12-31 15:15:00,0.0,Black,0.38,5.55,13,9,1,2
ANSL_41292,2013-03-06 00:00:00,2017-03-29 13:10:00,0.0,Red,0.87,34.97,0,1,1,2
ANSL_48055,2011-06-18 00:00:00,2016-09-05 14:50:00,1.0,Seal Point,0.28,10.2,18,4,0,1
ANSL_6806,2014-05-25 00:00:00,2015-06-15 15:37:00,,Brown,0.17,17.82,15,4,2,4
ANSL_14700,2013-11-10 00:00:00,2015-12-04 15:00:00,2.0,Tan,0.73,21.08,0,7,0,2
ANSL_33045,2011-01-09 00:00:00,2017-02-02 14:48:00,0.0,Tan,0.97,20.26,0,7,1,2
ANSL_46760,2018-04-17 00:00:00,2018-07-12 14:33:00,0.0,Brown Tabby,0.42,28.94,7,1,1,1
ANSL_3579,2015-08-09 00:00:00,2016-01-05 16:19:00,0.0,Lynx Point,0.53,7.35,0,1,1,1
ANSL_47623,2015-11-17 00:00:00,2017-12-18 14:00:00,1.0,Brown,0.32,48.68,0,7,0,2
ANSL_32149,2016-06-27 00:00:00,2018-07-17 11:35:00,,Black,0.51,46.37,15,4,2,4
ANSL_17030,2009-08-21 00:00:00,2015-09-16 17:26:00,0.0,Brown,0.5,10.97,0,1,1,2
ANSL_17411,2015-09-14 00:00:00,2016-01-08 16:51:00,1.0,Brown Brindle,0.45,37.27,13,9,0,2
ANSL_3199,2009-02-02 00:00:00,2016-03-06 14:03:00,1.0,Black,0.85,31.27,13,9,0,1
ANSL_34463,2016-12-17 00:00:00,2018-01-11 14:44:00,2.0,Brown,0.28,45.52,0,7,0,2
ANSL_44611,2016-04-12 00:00:00,2016-11-30 08:08:00,0.0,Orange Tabby,0.16,7.58,7,1,1,1
ANSL_28934,2017-06-17 00:00:00,2017-09-17 12:53:00,1.0,Black,0.18,39.99,7,1,0,1
ANSL_18979,2015-08-03 00:00:00,2015-11-24 17:23:00,2.0,Seal Point,0.29,21.04,13,9,0,1
ANSL_13838,2013-07-27 00:00:00,2015-05-01 13:18:00,0.0,Brown Tabby,0.18,5.06,7,1,1,1
ANSL_31335,2015-09-15 00:00:00,2016-10-07 09:00:00,2.0,Tortie,0.52,20.59,16,9,1,1
ANSL_36105,2015-06-06 00:00:00,2017-02-26 12:02:00,0.0,Tortie,0.63,28.64,0,1,1,1
ANSL_41431,2016-09-23 00:00:00,2017-10-14 09:00:00,2.0,Brown Tabby,0.81,6.35,16,9,1,1
ANSL_19663,2014-05-13 00:00:00,2015-06-02 16:44:00,,White,0.18,22.23,11,4,2,4
ANSL_10681,2013-06-13 00:00:00,2015-07-06 16:19:00,2.0,Black,0.65,11.07,18,4,0,1
ANSL_8655,2015-06-29 00:00:00,2015-10-21 14:05:00,0.0,Brown Tabby,0.51,35.27,0,1,1,1
ANSL_25126,2016-04-26 00:00:00,2016-06-17 09:58:00,,Brown,0.36,11.38,0,2,2,4
ANSL_45389,2015-12-20 00:00:00,2016-09-23 14:50:00,0.0,Black,0.26,28.26,0,1,1,2
ANSL_46494,2016-10-20 00:00:00,2018-02-09 17:32:00,1.0,Brown,0.19,22.96,0,1,0,2
ANSL_22573,2016-02-18 00:00:00,2016-05-08 16:53:00,1.0,Brown Tabby,0.91,13.28,7,1,0,1
ANSL_8930,2013-04-03 00:00:00,2015-04-24 18:42:00,1.0,Brown Brindle,0.89,48.8,0,7,0,2
ANSL_17673,2015-04-10 00:00:00,2015-09-11 14:07:00,1.0,Black,0.98,6.8,0,1,0,1
ANSL_28415,2018-05-05 00:00:00,2018-07-29 17:19:00,0.0,Black Smoke,0.55,32.59,0,1,1,1
ANSL_35261,2013-05-31 00:00:00,2017-12-24 19:19:00,0.0,Brown,0.6,8.52,0,1,1,2
ANSL_2656,2013-11-03 00:00:00,2016-02-19 17:12:00,1.0,Black,0.31,35.88,13,9,0,2
ANSL_17356,2012-05-21 00:00:00,2015-06-11 13:13:00,2.0,White,0.55,45.45,0,7,1,2
ANSL_40231,2016-05-25 00:00:00,2018-06-16 09:00:00,1.0,Blue,0.94,42.47,16,9,0,1
ANSL_1612,2007-08-01 00:00:00,2015-12-31 10:31:00,1.0,Brown,0.9,9.53,1,4,0,2
ANSL_45324,2014-01-16 00:00:00,2016-08-29 18:29:00,0.0,White,0.67,27.0,0,1,1,2
ANSL_19303,2010-12-18 00:00:00,2015-11-08 09:00:00,2.0,Brown Tabby,0.75,43.41,16,9,1,1
ANSL_45183,2017-08-01 00:00:00,2017-09-03 18:54:00,,Red,0.96,48.31,15,4,2,4
ANSL_23323,2011-04-09 00:00:00,2016-05-10 16:12:00,0.0,Calico,0.01,22.44,0,1,1,1
ANSL_41837,2009-01-23 00:00:00,2017-02-18 18:47:00,0.0,Sable,0.87,14.89,0,1,1,2
ANSL_32087,2017-08-08 00:00:00,2017-11-13 11:45:00,1.0,Brown Tabby,0.61,31.93,0,1,0,1
ANSL_3759,2011-08-31 00:00:00,2015-09-25 11:56:00,1.0,Black,0.64,32.24,0,1,0,2
ANSL_22162,2015-06-25 00:00:00,2016-03-22 17:42:00,0.0,Black,0.86,45.6,0,1,1,2
ANSL_31173,2016-08-13 00:00:00,2017-09-10 17:40:00,1.0,Black,0.92,32.99,0,1,0,2
ANSL_22354,2014-11-21 00:00:00,2015-10-31 08:45:00,1.0,Tricolor,0.49,21.12,15,4,0,2
ANSL_35491,2016-06-10 00:00:00,2018-07-05 18:40:00,1.0,Brown,0.2,44.38,0,1,0,2
ANSL_30349,2017-03-23 00:00:00,2018-04-14 09:38:00,,Brown,0.2,14.75,15,4,2,4
ANSL_45462,2017-10-18 00:00:00,2017-11-09 13:50:00,2.0,Orange,0.64,49.24,13,9,0,1
ANSL_14629,2013-09-17 00:00:00,2015-04-11 18:42:00,1.0,Black,0.48,14.34,0,1,0,2
ANSL_39155,2018-05-23 00:00:00,2018-07-10 11:57:00,2.0,Black,0.67,7.98,13,9,0,1
ANSL_15722,2011-09-15 00:00:00,2015-10-10 11:59:00,2.0,White,0.89,8.34,13,9,1,2
ANSL_4946,2013-02-08 00:00:00,2015-03-06 17:18:00,0.0,Black,0.49,46.03,0,1,1,2
ANSL_9700,2015-05-06 00:00:00,2015-08-07 10:20:00,1.0,Black,0.52,18.93,7,1,0,2
ANSL_17729,2014-08-18 00:00:00,2015-09-08 10:54:00,2.0,Gray,0.19,46.22,11,4,1,4
ANSL_30122,2018-03-29 00:00:00,2018-06-23 18:59:00,1.0,Black,0.06,42.44,0,1,0,2
ANSL_36872,2016-11-07 00:00:00,2017-01-13 15:36:00,2.0,Orange Tabby,0.73,22.11,13,9,0,1
ANSL_41235,2015-06-11 00:00:00,2017-07-16 16:55:00,2.0,Red,0.48,20.05,13,9,1,2
ANSL_27952,2017-10-27 00:00:00,2018-01-08 14:31:00,2.0,Blue,0.87,19.87,13,9,1,2
ANSL_15776,2012-04-26 00:00:00,2015-10-30 12:06:00,1.0,Brown Brindle,0.02,41.01,11,4,0,2
ANSL_46401,2014-01-08 00:00:00,2017-01-29 14:10:00,,Brown,0.61,33.76,0,3,2,4
ANSL_39412,2016-11-27 00:00:00,2018-12-17 11:00:00,,Gray,0.67,38.06,15,4,2,4
ANSL_15527,2015-09-01 00:00:00,2015-12-03 17:39:00,0.0,Tan,0.41,43.42,0,1,1,2
ANSL_39404,2013-06-05 00:00:00,2016-09-08 13:12:00,1.0,Brown,0.03,17.85,13,9,0,2
ANSL_37728,2018-08-27 00:00:00,2019-01-22 18:48:00,1.0,Black,0.8,44.95,0,8,0,2
ANSL_4846,2013-02-04 00:00:00,2015-02-26 16:32:00,1.0,Yellow,0.07,24.06,0,7,0,2
ANSL_13527,2015-10-29 00:00:00,2016-02-16 14:26:00,2.0,White,0.01,36.62,13,9,1,2
ANSL_21054,2005-05-08 00:00:00,2016-03-08 09:59:00,0.0,Tan,0.78,29.91,0,7,1,2
ANSL_44403,2018-02-27 00:00:00,2018-10-17 07:28:00,1.0,Tan,0.8,19.52,7,1,0,2
ANSL_21222,2015-12-16 00:00:00,2016-02-01 17:45:00,2.0,White,0.64,11.56,13,9,0,2
ANSL_19176,2012-12-30 00:00:00,2015-01-24 17:18:00,2.0,Brown,0.1,5.59,18,4,1,2
ANSL_22966,2010-03-27 00:00:00,2016-07-10 11:42:00,1.0,Tan,0.15,30.23,0,7,0,2
ANSL_18502,2007-03-25 00:00:00,2015-05-14 12:12:00,1.0,Brown Tabby,0.63,14.88,0,7,0,1
ANSL_9034,2015-09-18 00:00:00,2015-12-12 16:22:00,1.0,Orange Tabby,0.57,16.88,0,1,0,1
ANSL_7989,2015-03-26 00:00:00,2015-10-23 17:25:00,0.0,Red,0.81,48.6,0,1,1,2
ANSL_38504,2017-02-23 00:00:00,2017-05-29 18:55:00,1.0,Tricolor,0.66,41.64,0,1,0,2
ANSL_22601,2012-06-09 00:00:00,2016-07-11 18:19:00,0.0,Brown Brindle,0.73,26.75,0,7,1,2
ANSL_18519,2007-07-27 00:00:00,2015-08-18 12:55:00,0.0,Cream,0.55,35.5,0,7,1,2
ANSL_33614,2016-07-27 00:00:00,2016-10-17 17:02:00,2.0,Black,0.49,10.29,18,4,0,1
ANSL_23006,2004-08-04 00:00:00,2016-06-16 17:36:00,1.0,Tricolor,0.37,21.86,0,7,0,2
ANSL_39149,2016-08-07 00:00:00,2018-08-29 18:34:00,2.0,White,0.31,5.58,0,7,0,2
ANSL_46077,2016-01-15 00:00:00,2016-08-06 09:18:00,,Brown,0.9,7.21,15,4,2,4
